report_date,location,value
2/6/16,Colombia-Narino-San_Pablo,0
2/6/16,Colombia-Narino-San_Pedro_De_Cartago,0
2/6/16,Colombia-Narino-Santa_Barbara,1
2/6/16,Colombia-Narino-Santacruz,0
2/6/16,Colombia-Narino-Sapuyes,0
2/6/16,Colombia-Narino-Taminango,5
2/6/16,Colombia-Narino-Tangua,0
2/6/16,Colombia-Narino-San_Andres_De_Tumaco,2
2/6/16,Colombia-Narino-Tuquerres,0
2/6/16,Colombia-Narino-Yacuanquer,0
2/6/16,Colombia-Norte_Santander-Unknown,1
2/6/16,Colombia-Norte_Santander-Cucuta,342
2/6/16,Colombia-Norte_Santander-Abrego,0
2/6/16,Colombia-Norte_Santander-Arboledas,0
2/6/16,Colombia-Norte_Santander-Bochalema,0
2/6/16,Colombia-Norte_Santander-Bucarasica,0
2/6/16,Colombia-Norte_Santander-Cacota,0
2/6/16,Colombia-Norte_Santander-Cachira,0
2/6/16,Colombia-Norte_Santander-Chinacota,0
2/6/16,Colombia-Norte_Santander-Chitaga,0
2/6/16,Colombia-Norte_Santander-Convencion,0
2/6/16,Colombia-Norte_Santander-Cucutilla,0
2/6/16,Colombia-Norte_Santander-Durania,1
2/6/16,Colombia-Norte_Santander-El_Carmen,0
2/6/16,Colombia-Norte_Santander-El_Tarra,0
2/6/16,Colombia-Norte_Santander-El_Zulia,50
2/6/16,Colombia-Norte_Santander-Gramalote,0
2/6/16,Colombia-Norte_Santander-Hacari,0
2/6/16,Colombia-Norte_Santander-Herran,0
2/6/16,Colombia-Norte_Santander-Labateca,2
2/6/16,Colombia-Norte_Santander-La_Esperanza,0
2/6/16,Colombia-Norte_Santander-La_Playa,0
2/6/16,Colombia-Norte_Santander-Los_Patios,14
2/6/16,Colombia-Norte_Santander-Lourdes,0
2/6/16,Colombia-Norte_Santander-Mutiscua,0
2/6/16,Colombia-Norte_Santander-Ocana,2
2/6/16,Colombia-Norte_Santander-Pamplona,1
2/6/16,Colombia-Norte_Santander-Pamplonita,0
2/6/16,Colombia-Norte_Santander-Puerto_Santander,19
2/6/16,Colombia-Norte_Santander-Ragonvalia,0
2/6/16,Colombia-Norte_Santander-Salazar,0
2/6/16,Colombia-Norte_Santander-San_Calixto,0
2/6/16,Colombia-Norte_Santander-San_Cayetano,1
2/6/16,Colombia-Norte_Santander-Santiago,0
2/6/16,Colombia-Norte_Santander-Sardinata,3
2/6/16,Colombia-Norte_Santander-Silos,0
2/6/16,Colombia-Norte_Santander-Teorama,0
2/6/16,Colombia-Norte_Santander-Tibu,2
2/6/16,Colombia-Norte_Santander-Toledo,0
2/6/16,Colombia-Norte_Santander-Villa_Caro,0
2/6/16,Colombia-Norte_Santander-Villa_Del_Rosario,14
2/6/16,Colombia-Quindio-Unknown,0
2/6/16,Colombia-Quindio-Armenia,0
2/6/16,Colombia-Quindio-Buenavista,0
2/6/16,Colombia-Quindio-Calarca,0
2/6/16,Colombia-Quindio-Circasia,0
2/6/16,Colombia-Quindio-Cordoba,0
2/6/16,Colombia-Quindio-Filandia,0
2/6/16,Colombia-Quindio-Genova,0
2/6/16,Colombia-Quindio-La_Tebaida,0
2/6/16,Colombia-Quindio-Montenegro,0
2/6/16,Colombia-Quindio-Pijao,0
2/6/16,Colombia-Quindio-Quimbaya,0
2/6/16,Colombia-Quindio-Salento,0
2/6/16,Colombia-Risaralda-Unknown,0
2/6/16,Colombia-Risaralda-Pereira,13
2/6/16,Colombia-Risaralda-Apia,0
2/6/16,Colombia-Risaralda-Balboa,1
2/6/16,Colombia-Risaralda-Belen_De_Umbria,2
2/6/16,Colombia-Risaralda-Dosquebradas,5
2/6/16,Colombia-Risaralda-Guatica,0
2/6/16,Colombia-Risaralda-La_Celia,5
2/6/16,Colombia-Risaralda-La_Virginia,4
2/6/16,Colombia-Risaralda-Marsella,0
2/6/16,Colombia-Risaralda-Mistrato,1
2/6/16,Colombia-Risaralda-Pueblo_Rico,1
2/6/16,Colombia-Risaralda-Quinchia,0
2/6/16,Colombia-Risaralda-Santa_Rosa_De_Cabal,1
2/6/16,Colombia-Risaralda-Santuario,0
2/6/16,Colombia-Santander-Unknown,0
2/6/16,Colombia-Santander-Bucaramanga,9
2/6/16,Colombia-Santander-Aguada,0
2/6/16,Colombia-Santander-Albania,0
2/6/16,Colombia-Santander-Aratoca,0
2/6/16,Colombia-Santander-Barbosa,2
2/6/16,Colombia-Santander-Barichara,0
2/6/16,Colombia-Santander-Barrancabermeja,1
2/6/16,Colombia-Santander-Betulia,0
2/6/16,Colombia-Santander-Bolivar,0
2/6/16,Colombia-Santander-Cabrera,0
2/6/16,Colombia-Santander-California,0
2/6/16,Colombia-Santander-Capitanejo,0
2/6/16,Colombia-Santander-Carcasi,0
2/6/16,Colombia-Santander-Cepita,0
2/6/16,Colombia-Santander-Cerrito,0
2/6/16,Colombia-Santander-Charala,0
2/6/16,Colombia-Santander-Charta,0
2/6/16,Colombia-Santander-Chima,0
2/6/16,Colombia-Santander-Chipata,0
2/6/16,Colombia-Santander-Cimitarra,0
2/6/16,Colombia-Santander-Concepcion,0
2/6/16,Colombia-Santander-Confines,0
2/6/16,Colombia-Santander-Contratacion,0
2/6/16,Colombia-Santander-Coromoro,0
2/6/16,Colombia-Santander-Curiti,0
2/6/16,Colombia-Santander-El_Carmen_De_Chucuri,0
2/6/16,Colombia-Santander-El_Guacamayo,0
2/6/16,Colombia-Santander-El_Penon,0
2/6/16,Colombia-Santander-El_Playon,0
2/6/16,Colombia-Santander-Encino,0
2/6/16,Colombia-Santander-Enciso,0
2/6/16,Colombia-Santander-Florian,0
2/6/16,Colombia-Santander-Floridablanca,2
2/6/16,Colombia-Santander-Galan,0
2/6/16,Colombia-Santander-Gambita,0
2/6/16,Colombia-Santander-Giron,0
2/6/16,Colombia-Santander-Guaca,0
2/6/16,Colombia-Santander-Guadalupe,0
2/6/16,Colombia-Santander-Guapota,0
2/6/16,Colombia-Santander-Guavata,0
2/6/16,Colombia-Santander-Gsepsa,0
2/6/16,Colombia-Santander-Hato,0
2/6/16,Colombia-Santander-Jesus_Maria,0
2/6/16,Colombia-Santander-Jordan,0
2/6/16,Colombia-Santander-La_Belleza,0
2/6/16,Colombia-Santander-Landazuri,0
2/6/16,Colombia-Santander-La_Paz,0
2/6/16,Colombia-Santander-Lebrija,5
2/6/16,Colombia-Santander-Los_Santos,0
2/6/16,Colombia-Santander-Macaravita,0
2/6/16,Colombia-Santander-Malaga,0
2/6/16,Colombia-Santander-Matanza,0
2/6/16,Colombia-Santander-Mogotes,0
2/6/16,Colombia-Santander-Molagavita,0
2/6/16,Colombia-Santander-Ocamonte,0
2/6/16,Colombia-Santander-Oiba,0
2/6/16,Colombia-Santander-Onzaga,0
2/6/16,Colombia-Santander-Palmar,0
2/6/16,Colombia-Santander-Palmas_Del_Socorro,0
2/6/16,Colombia-Santander-Paramo,0
2/6/16,Colombia-Santander-Piedecuesta,1
2/6/16,Colombia-Santander-Pinchote,0
2/6/16,Colombia-Santander-Puente_Nacional,0
2/6/16,Colombia-Santander-Puerto_Parra,0
2/6/16,Colombia-Santander-Puerto_Wilches,0
2/6/16,Colombia-Santander-Rionegro,0
2/6/16,Colombia-Santander-Sabana_De_Torres,0
2/6/16,Colombia-Santander-San_Andres,0
2/6/16,Colombia-Santander-San_Benito,0
2/6/16,Colombia-Santander-San_Gil,0
2/6/16,Colombia-Santander-San_Joaquin,0
2/6/16,Colombia-Santander-San_Jose_De_Miranda,0
2/6/16,Colombia-Santander-San_Miguel,0
2/6/16,Colombia-Santander-San_Vicente_De_Chucuri,1
2/6/16,Colombia-Santander-Santa_Barbara,0
2/6/16,Colombia-Santander-Santa_Helena_Del_Opon,0
2/6/16,Colombia-Santander-Simacota,0
2/6/16,Colombia-Santander-Socorro,0
2/6/16,Colombia-Santander-Suaita,0
2/6/16,Colombia-Santander-Sucre,0
2/6/16,Colombia-Santander-Surata,0
2/6/16,Colombia-Santander-Tona,0
2/6/16,Colombia-Santander-Valle_De_San_Jose,0
2/6/16,Colombia-Santander-Velez,0
2/6/16,Colombia-Santander-Vetas,0
2/6/16,Colombia-Santander-Villanueva,0
2/6/16,Colombia-Santander-Zapatoca,0
2/6/16,Colombia-Sucre-Unknown,0
2/6/16,Colombia-Sucre-Sincelejo,35
2/6/16,Colombia-Sucre-Buenavista,0
2/6/16,Colombia-Sucre-Caimito,0
2/6/16,Colombia-Sucre-Coloso,0
2/6/16,Colombia-Sucre-Corozal,4
2/6/16,Colombia-Sucre-Covenas,1
2/6/16,Colombia-Sucre-Chalan,0
2/6/16,Colombia-Sucre-El_Roble,0
2/6/16,Colombia-Sucre-Galeras,0
2/6/16,Colombia-Sucre-Guaranda,0
2/6/16,Colombia-Sucre-La_Union,0
2/6/16,Colombia-Sucre-Los_Palmitos,0
2/6/16,Colombia-Sucre-Majagual,0
2/6/16,Colombia-Sucre-Morroa,1
2/6/16,Colombia-Sucre-Ovejas,0
2/6/16,Colombia-Sucre-Palmito,0
2/6/16,Colombia-Sucre-Sampues,2
2/6/16,Colombia-Sucre-San_Benito_Abad,0
2/6/16,Colombia-Sucre-San_Juan_De_Betulia,0
2/6/16,Colombia-Sucre-San_Marcos,2
2/6/16,Colombia-Sucre-San_Onofre,0
2/6/16,Colombia-Sucre-San_Pedro,0
2/6/16,Colombia-Sucre-San_Luis_De_Since,0
2/6/16,Colombia-Sucre-Sucre,0
2/6/16,Colombia-Sucre-Santiago_De_Tolu,0
2/6/16,Colombia-Sucre-Tolu_Viejo,0
2/6/16,Colombia-Tolima-Unknown,0
2/6/16,Colombia-Tolima-Ibague,20
2/6/16,Colombia-Tolima-Alpujarra,2
2/6/16,Colombia-Tolima-Alvarado,0
2/6/16,Colombia-Tolima-Ambalema,0
2/6/16,Colombia-Tolima-Anzoategui,0
2/6/16,Colombia-Tolima-Armero,0
2/6/16,Colombia-Tolima-Ataco,0
2/6/16,Colombia-Tolima-Cajamarca,0
2/6/16,Colombia-Tolima-Carmen_De_Apicala,1
2/6/16,Colombia-Tolima-Casabianca,0
2/6/16,Colombia-Tolima-Chaparral,2
2/6/16,Colombia-Tolima-Coello,0
2/6/16,Colombia-Tolima-Coyaima,0
2/6/16,Colombia-Tolima-Cunday,0
2/6/16,Colombia-Tolima-Dolores,0
2/6/16,Colombia-Tolima-Espinal,21
2/6/16,Colombia-Tolima-Falan,0
2/6/16,Colombia-Tolima-Flandes,18
2/6/16,Colombia-Tolima-Fresno,0
2/6/16,Colombia-Tolima-Guamo,2
2/6/16,Colombia-Tolima-Herveo,0
2/6/16,Colombia-Tolima-Honda,0
2/6/16,Colombia-Tolima-Icononzo,0
2/6/16,Colombia-Tolima-Lerida,2
2/6/16,Colombia-Tolima-Libano,0
2/6/16,Colombia-Tolima-Mariquita,4
2/6/16,Colombia-Tolima-Melgar,6
2/6/16,Colombia-Tolima-Murillo,0
2/6/16,Colombia-Tolima-Natagaima,1
2/6/16,Colombia-Tolima-Ortega,1
2/6/16,Colombia-Tolima-Palocabildo,0
2/6/16,Colombia-Tolima-Piedras,10
2/6/16,Colombia-Tolima-Planadas,1
2/6/16,Colombia-Tolima-Prado,0
2/6/16,Colombia-Tolima-Purificacion,2
2/6/16,Colombia-Tolima-Rioblanco,0
2/6/16,Colombia-Tolima-Roncesvalles,0
2/6/16,Colombia-Tolima-Rovira,0
2/6/16,Colombia-Tolima-Saldana,1
2/6/16,Colombia-Tolima-San_Antonio,0
2/6/16,Colombia-Tolima-San_Luis,1
2/6/16,Colombia-Tolima-Santa_Isabel,0
2/6/16,Colombia-Tolima-Suarez,1
2/6/16,Colombia-Tolima-Valle_De_San_Juan,1
2/6/16,Colombia-Tolima-Venadillo,1
2/6/16,Colombia-Tolima-Villahermosa,0
2/6/16,Colombia-Tolima-Villarrica,0
2/6/16,Colombia-Valle_Del_Cauca-Unknown,0
2/6/16,Colombia-Valle_Del_Cauca-Cali,8
2/6/16,Colombia-Valle_Del_Cauca-Alcala,0
2/6/16,Colombia-Valle_Del_Cauca-Andalucia,0
2/6/16,Colombia-Valle_Del_Cauca-Ansermanuevo,0
2/6/16,Colombia-Valle_Del_Cauca-Argelia,0
2/6/16,Colombia-Valle_Del_Cauca-Bolivar,0
2/6/16,Colombia-Valle_Del_Cauca-Buenaventura,0
2/6/16,Colombia-Valle_Del_Cauca-Guadalajara_De_Buga,0
2/6/16,Colombia-Valle_Del_Cauca-Bugalagrande,1
2/6/16,Colombia-Valle_Del_Cauca-Caicedonia,0
2/6/16,Colombia-Valle_Del_Cauca-Calima,0
2/6/16,Colombia-Valle_Del_Cauca-Candelaria,0
2/6/16,Colombia-Valle_Del_Cauca-Cartago,2
2/6/16,Colombia-Valle_Del_Cauca-Dagua,0
2/6/16,Colombia-Valle_Del_Cauca-El_Aguila,0
2/6/16,Colombia-Valle_Del_Cauca-El_Cairo,0
2/6/16,Colombia-Valle_Del_Cauca-El_Cerrito,0
2/6/16,Colombia-Valle_Del_Cauca-El_Dovio,0
2/6/16,Colombia-Valle_Del_Cauca-Florida,0
2/6/16,Colombia-Valle_Del_Cauca-Ginebra,0
2/6/16,Colombia-Valle_Del_Cauca-Guacari,0
2/6/16,Colombia-Valle_Del_Cauca-Jamundi,0
2/6/16,Colombia-Valle_Del_Cauca-La_Cumbre,0
2/6/16,Colombia-Valle_Del_Cauca-La_Union,0
2/6/16,Colombia-Valle_Del_Cauca-La_Victoria,0
2/6/16,Colombia-Valle_Del_Cauca-Obando,0
2/6/16,Colombia-Valle_Del_Cauca-Palmira,2
2/6/16,Colombia-Valle_Del_Cauca-Pradera,0
2/6/16,Colombia-Valle_Del_Cauca-Restrepo,0
2/6/16,Colombia-Valle_Del_Cauca-Riofrio,0
2/6/16,Colombia-Valle_Del_Cauca-Roldanillo,1
2/6/16,Colombia-Valle_Del_Cauca-San_Pedro,0
2/6/16,Colombia-Valle_Del_Cauca-Sevilla,0
2/6/16,Colombia-Valle_Del_Cauca-Toro,0
2/6/16,Colombia-Valle_Del_Cauca-Trujillo,0
2/6/16,Colombia-Valle_Del_Cauca-Tulua,1
2/6/16,Colombia-Valle_Del_Cauca-Ulloa,0
2/6/16,Colombia-Valle_Del_Cauca-Versalles,0
2/6/16,Colombia-Valle_Del_Cauca-Vijes,0
2/6/16,Colombia-Valle_Del_Cauca-Yotoco,0
2/6/16,Colombia-Valle_Del_Cauca-Yumbo,0
2/6/16,Colombia-Valle_Del_Cauca-Zarzal,0
2/6/16,Colombia-Arauca-Unknown,0
2/6/16,Colombia-Arauca-Arauca,6
2/6/16,Colombia-Arauca-Arauquita,1
2/6/16,Colombia-Arauca-Cravo_Norte,0
2/6/16,Colombia-Arauca-Fortul,0
2/6/16,Colombia-Arauca-Puerto_Rondon,0
2/6/16,Colombia-Arauca-Saravena,1
2/6/16,Colombia-Arauca-Tame,2
2/6/16,Colombia-Casanare-Unknown,0
2/6/16,Colombia-Casanare-Yopal,3
2/6/16,Colombia-Casanare-Aguazul,2
2/6/16,Colombia-Casanare-Chameza,1
2/6/16,Colombia-Casanare-Hato_Corozal,0
2/6/16,Colombia-Casanare-La_Salina,0
2/6/16,Colombia-Casanare-Mani,0
2/6/16,Colombia-Casanare-Monterrey,1
2/6/16,Colombia-Casanare-Nunchia,0
2/6/16,Colombia-Casanare-Orocue,2
2/6/16,Colombia-Casanare-Paz_De_Ariporo,0
2/6/16,Colombia-Casanare-Pore,0
2/6/16,Colombia-Casanare-Recetor,0
2/6/16,Colombia-Casanare-Sabanalarga,0
2/6/16,Colombia-Casanare-Sacama,0
2/6/16,Colombia-Casanare-San_Luis_De_Palenque,1
2/6/16,Colombia-Casanare-Tamara,0
2/6/16,Colombia-Casanare-Tauramena,3
2/6/16,Colombia-Casanare-Trinidad,0
2/6/16,Colombia-Casanare-Villanueva,0
2/6/16,Colombia-Putumayo-Unknown,0
2/6/16,Colombia-Putumayo-Mocoa,10
2/6/16,Colombia-Putumayo-Colon,0
2/6/16,Colombia-Putumayo-Orito,1
2/6/16,Colombia-Putumayo-Puerto_Asis,13
2/6/16,Colombia-Putumayo-Puerto_Caicedo,1
2/6/16,Colombia-Putumayo-Puerto_Guzman,3
2/6/16,Colombia-Putumayo-Leguizamo,0
2/6/16,Colombia-Putumayo-Sibundoy,0
2/6/16,Colombia-Putumayo-San_Francisco,0
2/6/16,Colombia-Putumayo-San_Miguel,3
2/6/16,Colombia-Putumayo-Santiago,0
2/6/16,Colombia-Putumayo-Valle_Del_Guamuez,0
2/6/16,Colombia-Putumayo-Villagarzon,1
2/6/16,Colombia-San_Andres-Unknown,0
2/6/16,Colombia-San_Andres-San_Andres,52
2/6/16,Colombia-San_Andres-Providencia,2
2/6/16,Colombia-Amazonas-Unknown,0
2/6/16,Colombia-Amazonas-Leticia,3
2/6/16,Colombia-Amazonas-El_Encanto,0
2/6/16,Colombia-Amazonas-La_Chorrera,0
2/6/16,Colombia-Amazonas-La_Pedrera,0
2/6/16,Colombia-Amazonas-La_Victoria,0
2/6/16,Colombia-Amazonas-Miriti_Parana,0
2/6/16,Colombia-Amazonas-Puerto_Alegria,0
2/6/16,Colombia-Amazonas-Puerto_Arica,0
2/6/16,Colombia-Amazonas-Puerto_Narino,0
2/6/16,Colombia-Amazonas-Puerto_Santander,0
2/6/16,Colombia-Amazonas-Tarapaca,0
2/6/16,Colombia-Guainia-Unknown,0
2/6/16,Colombia-Guainia-Inirida,0
2/6/16,Colombia-Guainia-Barranco_Minas,0
2/6/16,Colombia-Guainia-Mapiripana,0
2/6/16,Colombia-Guainia-San_Felipe,0
2/6/16,Colombia-Guainia-Puerto_Colombia,0
2/6/16,Colombia-Guainia-La_Guadalupe,0
2/6/16,Colombia-Guainia-Cacahual,0
2/6/16,Colombia-Guainia-Pana_Pana,0
2/6/16,Colombia-Guainia-Morichal,0
2/6/16,Colombia-Guaviare-Unknown,0
2/6/16,Colombia-Guaviare-San_Jose_Del_Guaviare,0
2/6/16,Colombia-Guaviare-Calamar,0
2/6/16,Colombia-Guaviare-El_Retorno,1
2/6/16,Colombia-Guaviare-Miraflores,0
2/6/16,Colombia-Vaupes-Unknown,0
2/6/16,Colombia-Vaupes-Mitu,0
2/6/16,Colombia-Vaupes-Caruru,0
2/6/16,Colombia-Vaupes-Pacoa,0
2/6/16,Colombia-Vaupes-Taraira,0
2/6/16,Colombia-Vaupes-Papunaua,0
2/6/16,Colombia-Vaupes-Yavarate,0
2/6/16,Colombia-Vichada-Unknown,0
2/6/16,Colombia-Vichada-Puerto_Carreno,0
2/6/16,Colombia-Vichada-La_Primavera,2
2/6/16,Colombia-Vichada-Santa_Rosalia,0
2/6/16,Colombia-Vichada-Cumaribo,0
2/6/16,Colombia-Antioquia-Unknown,0
2/6/16,Colombia-Antioquia-Medellin,94
2/6/16,Colombia-Antioquia-Abejorral,0
2/6/16,Colombia-Antioquia-Abriaqui,0
2/6/16,Colombia-Antioquia-Alejandria,0
2/6/16,Colombia-Antioquia-Amaga,0
2/6/16,Colombia-Antioquia-Amalfi,0
2/6/16,Colombia-Antioquia-Andes,0
2/6/16,Colombia-Antioquia-Angelopolis,0
2/6/16,Colombia-Antioquia-Angostura,0
2/6/16,Colombia-Antioquia-Anori,0
2/6/16,Colombia-Antioquia-Santafe_De_Antioquia,0
2/6/16,Colombia-Antioquia-Anza,0
2/6/16,Colombia-Antioquia-Apartado,36
2/6/16,Colombia-Antioquia-Arboletes,0
2/6/16,Colombia-Antioquia-Argelia,0
2/6/16,Colombia-Antioquia-Armenia,0
2/6/16,Colombia-Antioquia-Barbosa,0
2/6/16,Colombia-Antioquia-Belmira,0
2/6/16,Colombia-Antioquia-Bello,7
2/6/16,Colombia-Antioquia-Betania,0
2/6/16,Colombia-Antioquia-Betulia,0
2/6/16,Colombia-Antioquia-Ciudad_Bolivar,2
2/6/16,Colombia-Antioquia-Briceno,0
2/6/16,Colombia-Antioquia-Buritica,0
2/6/16,Colombia-Antioquia-Caceres,0
2/6/16,Colombia-Antioquia-Caicedo,0
2/6/16,Colombia-Antioquia-Caldas,0
2/6/16,Colombia-Antioquia-Campamento,0
2/6/16,Colombia-Antioquia-Canasgordas,0
2/6/16,Colombia-Antioquia-Caracoli,0
2/6/16,Colombia-Antioquia-Caramanta,0
2/6/16,Colombia-Antioquia-Carepa,0
2/6/16,Colombia-Antioquia-El_Carmen_De_Viboral,0
2/6/16,Colombia-Antioquia-Carolina,0
2/6/16,Colombia-Antioquia-Caucasia,45
2/6/16,Colombia-Antioquia-Chigorodo,0
2/6/16,Colombia-Antioquia-Cisneros,0
2/6/16,Colombia-Antioquia-Cocorna,0
2/6/16,Colombia-Antioquia-Concepcion,0
2/6/16,Colombia-Antioquia-Concordia,0
2/6/16,Colombia-Antioquia-Copacabana,0
2/6/16,Colombia-Antioquia-Dabeiba,0
2/6/16,Colombia-Antioquia-Don_Matias,0
2/6/16,Colombia-Antioquia-Ebejico,0
2/6/16,Colombia-Antioquia-El_Bagre,0
2/6/16,Colombia-Antioquia-Entrerrios,0
2/6/16,Colombia-Antioquia-Envigado,0
2/6/16,Colombia-Antioquia-Fredonia,0
2/6/16,Colombia-Antioquia-Frontino,0
2/6/16,Colombia-Antioquia-Giraldo,0
2/6/16,Colombia-Antioquia-Girardota,0
2/6/16,Colombia-Antioquia-Gomez_Plata,0
2/6/16,Colombia-Antioquia-Granada,0
2/6/16,Colombia-Antioquia-Guadalupe,0
2/6/16,Colombia-Antioquia-Guarne,0
2/6/16,Colombia-Antioquia-Guatape,0
2/6/16,Colombia-Antioquia-Heliconia,0
2/6/16,Colombia-Antioquia-Hispania,0
2/6/16,Colombia-Antioquia-Itagui,10
2/6/16,Colombia-Antioquia-Ituango,0
2/6/16,Colombia-Antioquia-Jardin,0
2/6/16,Colombia-Antioquia-Jerico,0
2/6/16,Colombia-Antioquia-La_Ceja,0
2/6/16,Colombia-Antioquia-La_Estrella,0
2/6/16,Colombia-Antioquia-La_Pintada,0
2/6/16,Colombia-Antioquia-La_Union,0
2/6/16,Colombia-Antioquia-Liborina,0
2/6/16,Colombia-Antioquia-Maceo,0
2/6/16,Colombia-Antioquia-Marinilla,0
2/6/16,Colombia-Antioquia-Montebello,0
2/6/16,Colombia-Antioquia-Murindo,0
2/6/16,Colombia-Antioquia-Mutata,1
2/6/16,Colombia-Antioquia-Narino,0
2/6/16,Colombia-Antioquia-Necocli,0
2/6/16,Colombia-Antioquia-Nechi,0
2/6/16,Colombia-Antioquia-Olaya,0
2/6/16,Colombia-Antioquia-Pe̡ol,0
2/6/16,Colombia-Antioquia-Peque,0
2/6/16,Colombia-Antioquia-Pueblorrico,0
2/6/16,Colombia-Antioquia-Puerto_Berrio,0
2/6/16,Colombia-Antioquia-Puerto_Nare,1
2/6/16,Colombia-Antioquia-Puerto_Triunfo,18
2/6/16,Colombia-Antioquia-Remedios,0
2/6/16,Colombia-Antioquia-Retiro,0
2/6/16,Colombia-Antioquia-Rionegro,0
2/6/16,Colombia-Antioquia-Sabanalarga,0
2/6/16,Colombia-Antioquia-Sabaneta,0
2/6/16,Colombia-Antioquia-Salgar,0
2/6/16,Colombia-Antioquia-San_Andres_De_Cuerquia,0
2/6/16,Colombia-Antioquia-San_Carlos,0
2/6/16,Colombia-Antioquia-San_Francisco,0
2/6/16,Colombia-Antioquia-San_Jeronimo,0
2/6/16,Colombia-Antioquia-San_Jose_De_La_Montana,0
2/6/16,Colombia-Antioquia-San_Juan_De_Uraba,0
2/6/16,Colombia-Antioquia-San_Luis,0
2/6/16,Colombia-Antioquia-San_Pedro,0
2/6/16,Colombia-Antioquia-San_Pedro_De_Uraba,0
2/6/16,Colombia-Antioquia-San_Rafael,0
2/6/16,Colombia-Antioquia-San_Roque,0
2/6/16,Colombia-Antioquia-San_Vicente,0
2/6/16,Colombia-Antioquia-Santa_Barbara,0
2/6/16,Colombia-Antioquia-Santa_Rosa_De_Osos,0
2/6/16,Colombia-Antioquia-Santo_Domingo,0
2/6/16,Colombia-Antioquia-El_Santuario,0
2/6/16,Colombia-Antioquia-Segovia,0
2/6/16,Colombia-Antioquia-Sonson,0
2/6/16,Colombia-Antioquia-Sopetran,0
2/6/16,Colombia-Antioquia-Tamesis,0
2/6/16,Colombia-Antioquia-Taraza,0
2/6/16,Colombia-Antioquia-Tarso,0
2/6/16,Colombia-Antioquia-Titiribi,0
2/6/16,Colombia-Antioquia-Toledo,0
2/6/16,Colombia-Antioquia-Turbo,121
2/6/16,Colombia-Antioquia-Uramita,0
2/6/16,Colombia-Antioquia-Urrao,0
2/6/16,Colombia-Antioquia-Valdivia,0
2/6/16,Colombia-Antioquia-Valparaiso,1
2/6/16,Colombia-Antioquia-Vegachi,0
2/6/16,Colombia-Antioquia-Venecia,0
2/6/16,Colombia-Antioquia-Vigia_Del_Fuerte,0
2/6/16,Colombia-Antioquia-Yali,0
2/6/16,Colombia-Antioquia-Yarumal,0
2/6/16,Colombia-Antioquia-Yolombo,0
2/6/16,Colombia-Antioquia-Yondo,0
2/6/16,Colombia-Antioquia-Zaragoza,0
2/6/16,Colombia-Barranquilla-Barranquilla,2543
2/6/16,Colombia-Atlantico-Unknown,0
2/6/16,Colombia-Atlantico-Baranoa,12
2/6/16,Colombia-Atlantico-Campo_De_La_Cruz,0
2/6/16,Colombia-Atlantico-Candelaria,0
2/6/16,Colombia-Atlantico-Galapa,0
2/6/16,Colombia-Atlantico-Juan_De_Acosta,0
2/6/16,Colombia-Atlantico-Luruaco,0
2/6/16,Colombia-Atlantico-Malambo,104
2/6/16,Colombia-Atlantico-Manati,0
2/6/16,Colombia-Atlantico-Palmar_De_Varela,0
2/6/16,Colombia-Atlantico-Piojo,0
2/6/16,Colombia-Atlantico-Polonuevo,0
2/6/16,Colombia-Atlantico-Ponedera,0
2/6/16,Colombia-Atlantico-Puerto_Colombia,145
2/6/16,Colombia-Atlantico-Repelon,11
2/6/16,Colombia-Atlantico-Sabanagrande,0
2/6/16,Colombia-Atlantico-Sabanalarga,0
2/6/16,Colombia-Atlantico-Santa_Lucia,0
2/6/16,Colombia-Atlantico-Santo_Tomas,13
2/6/16,Colombia-Atlantico-Soledad,778
2/6/16,Colombia-Atlantico-Suan,0
2/6/16,Colombia-Atlantico-Tubara,44
2/6/16,Colombia-Atlantico-Usiacuri,15
2/6/16,"Colombia-Bogota-Bogota,_D.C.",0
2/6/16,Colombia-Bogota-Usaquen_Los_Cedros,0
2/6/16,Colombia-Bogota-Usaquen_Santa_Barbara,0
2/6/16,Colombia-Bogota-Barrios_Unidos_Los_Andes,0
2/6/16,Colombia-Bogota-Barrios_Unidos_12_De_Octubre,0
2/6/16,Colombia-Bogota-San_Cristobal_Sociego,0
2/6/16,Colombia-Bogota-Tunjuelito_Venecia,0
2/6/16,Colombia-Bogota-Puente_Aranda_San_Rafael,0
2/6/16,Colombia-Bogota-Kennedy_Americas,0
2/6/16,Colombia-Bogota-Kennedy_Kennedy_Central,0
2/6/16,Colombia-Bogota-Tunjuelito_Tunjuelito,0
2/6/16,Colombia-Bogota-Ciudad_Bolivar_San_Francisco,0
2/6/16,Colombia-Bogota-Engativa_Engativa,0
2/6/16,Colombia-Bogota-Fontibon_Fontibon,0
2/6/16,Colombia-Bogota-Bosa_Bosa_Central,0
2/6/16,Colombia-Bogota-Bosa_Tintal_Sur,0
2/6/16,Colombia-Bogota-La_Candelaria_La_Candelaria,0
2/6/16,Colombia-Bogota-Chapinero_Chico_Lago,0
2/6/16,Colombia-Bogota-Chapinero_Chapinero,0
2/6/16,Colombia-Bogota-Teusaquillo_Teusaquillo,0
2/6/16,Colombia-Bogota-Teusaquillo_La_Esmeralda,0
2/6/16,Colombia-Bogota-Teusaquillo_Quinta_Paredes,0
2/6/16,Colombia-Bogota-Teusaquillo_Ciudad_Salitre_Oriental,0
